@relation 'lineCommentData-weka.filters.unsupervised.attribute.Remove-R41,45-46,50-57,61,65-66,73,81,85-86,103-106,110-weka.filters.unsupervised.attribute.Remove-R30-34,37,40-43,49-52,56-62,65-68'

@attribute commentID numeric
@attribute project numeric
@attribute diffSize numeric
@attribute insertStatement numeric
@attribute insertStatementWeight numeric
@attribute deleteStatement numeric
@attribute deleteStatementWeight numeric
@attribute updateStatement numeric
@attribute updateStatementWeight numeric
@attribute parentChange numeric
@attribute parentChangeWeight numeric
@attribute orderingChange numeric
@attribute orderingChangeWeight numeric
@attribute conditionChange numeric
@attribute conditionChangeWeight numeric
@attribute insertAlternative numeric
@attribute insertAlternativeWeight numeric
@attribute deleteAlternative numeric
@attribute deleteAlternativeWeight numeric
@attribute newAllLine numeric
@attribute oldAllLine numeric
@attribute subLine numeric
@attribute changeLine numeric
@attribute changeLineWeight numeric
@attribute firstDiffLocation numeric
@attribute refactor1 numeric
@attribute refactor2 numeric
@attribute tokenChange numeric
@attribute IfStatement_insert numeric
@attribute CatchClause_insert numeric
@attribute TryStatement_insert numeric
@attribute MethodInvocation_insert numeric
@attribute VariableDeclarationStatement_insert numeric
@attribute log_insert numeric
@attribute debug_insert numeric
@attribute IfStatement_update numeric
@attribute MethodInvocation_update numeric
@attribute VariableDeclarationStatement_update numeric
@attribute log_update numeric
@attribute debug_update numeric
@attribute IfStatement_delete numeric
@attribute MethodInvocation_delete numeric
@attribute VariableDeclarationStatement_delete numeric
@attribute log_delete numeric
@attribute debug_delete numeric
@attribute wordSize numeric
@attribute todos numeric
@attribute codeSimilarity numeric
@attribute oldCodeOldCommentSimilarity numeric
@attribute newCodeOldCommentSimilarity numeric
@attribute subSimilarity numeric
@attribute codeAddWords numeric
@attribute codeDeleteWords numeric
@attribute commentLine numeric
@attribute mcommentLine numeric
@attribute ccommentLine numeric
@attribute commentWeight numeric
@attribute mcommentWeight numeric
@attribute ccommentWeight numeric
@attribute refactor_1 numeric
@attribute refactor_2 numeric
@attribute refactor_3 numeric
@attribute refactor_5 numeric
@attribute refactor_6 numeric
@attribute refactor_7 numeric
@attribute refactor_8 numeric
@attribute refactor_9 numeric
@attribute old_diff_comment_sim numeric
@attribute new_diff_comment_sim numeric
@attribute sub_diff_comment_sim numeric
@attribute diff_sim numeric
@attribute old_code_comment_sim numeric
@attribute new_code_comment_sim numeric
@attribute sub_code_comment_sim numeric
@attribute class {0,1}

@data
9774,4,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,6,5,1,2,4,4,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,11,5,5,0,0,0,1,1,8,2,1,2,0,0,0,0,1,0,0,0,2,2,0,9,2,2,0,1
9777,4,2,0,0,1,4,0,0,5,0,0,0,1,4,0,0,0,0,8,8,1,2,1,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,6,1,11,7,7,0,0,0,2,2,8,1,1,1,0,0,0,0,0,0,0,0,5,5,0,7,5,5,0,0
9780,4,2,1,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,2,2,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,11,3,3,0,0,0,2,2,8,2,1,3,0,0,0,0,0,0,0,0,4,3,0,6,6,6,0,0
9783,4,7,6,7,1,1,2,2,2,2,0,0,1,1,0,0,0,0,8,8,7,8,6,7,0,0,0,3,0,0,6,1,0,0,0,6,2,0,0,1,3,0,0,0,6,0,10,5,6,19,6,0,2,3,8,1,1,1,0,0,0,0,0,0,0,0,6,6,0,9,6,6,-1,0
9786,4,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,1,2,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,9,9,0,3,0,2,2,8,4,1,5,0,0,0,0,1,0,0,0,0,5,-5,0,4,5,-19,0
9789,4,6,1,2,6,7,0,0,0,0,0,0,0,0,0,0,1,2,6,7,6,7,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,0,0,4,0,10,8,8,0,0,1,1,3,8,1,1,1,0,0,0,0,0,0,0,0,5,5,0,8,6,6,-5,0
9792,4,3,0,0,0,0,2,5,0,0,0,0,1,3,0,0,0,0,8,8,0,4,2,7,1,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,7,0,11,7,7,0,0,0,3,3,8,1,1,1,0,0,0,0,0,0,0,0,5,5,0,10,5,5,0,0
9795,4,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,1,1,2,3,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,10,4,5,17,5,0,1,2,8,2,1,1,0,0,0,0,0,0,0,0,0,5,-5,0,5,5,0,0
9798,4,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,7,7,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,7,0,11,6,6,0,0,0,3,3,8,2,2,1,0,0,0,0,0,0,0,0,4,4,0,9,6,6,0,0
9801,4,6,6,7,0,0,0,0,1,1,2,2,2,2,0,0,0,0,8,8,6,7,3,1,0,0,0,2,0,0,4,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,10,5,5,0,3,0,1,1,8,1,1,1,0,0,0,0,0,0,0,0,4,6,-1,8,6,6,0,0
9804,4,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,7,7,0,6,8,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,0,11,7,7,0,0,0,4,7,8,3,3,3,0,0,0,0,0,0,0,0,8,8,0,10,4,4,0,0
9807,4,4,3,6,0,0,1,2,0,0,0,0,0,0,0,0,0,0,8,8,4,4,2,7,0,0,0,0,0,0,2,1,0,0,0,3,2,0,0,0,0,0,0,0,7,0,9,6,6,0,6,1,2,3,8,1,1,1,0,0,0,0,0,0,0,0,4,5,0,7,6,6,0,1
9810,4,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,5,4,6,4,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,2,2,0,3,0,1,1,8,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9813,4,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,10,7,7,0,0,1,6,6,8,3,2,1,0,0,0,0,0,0,0,0,4,0,4,0,6,6,0,0
9816,4,2,0,0,0,0,1,4,0,0,0,0,1,4,0,0,0,0,7,7,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,3,0,10,8,8,6,0,4,1,1,8,1,1,1,0,0,0,0,0,0,0,0,5,6,0,9,6,6,-1,0
9819,4,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,1,1,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,4,4,0,1,0,1,1,8,1,1,3,0,0,0,0,0,0,0,0,0,4,-4,0,4,4,0,0
9822,4,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,10,7,7,0,1,1,2,5,8,1,1,1,0,0,0,0,0,0,0,0,1,1,0,7,2,2,0,0
9825,4,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,2,3,6,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,5,7,19,4,0,1,4,8,2,1,2,0,0,0,0,0,0,0,0,0,4,-4,0,7,6,5,0
9828,4,6,5,5,2,2,2,2,1,1,0,0,0,0,0,0,0,0,7,6,6,7,0,3,0,0,0,3,0,0,1,0,0,0,0,4,4,0,0,1,0,0,0,0,6,0,10,9,9,0,2,0,2,4,8,3,2,2,0,0,0,0,0,0,0,0,7,7,0,9,7,7,-2,1
9831,4,6,6,8,1,2,0,0,1,2,0,0,0,0,0,0,0,0,8,8,6,7,2,8,0,0,0,2,0,0,4,1,0,2,0,0,0,0,0,0,0,0,0,0,7,0,10,7,7,0,4,0,3,3,8,1,1,1,0,0,0,0,0,0,0,0,3,6,-2,6,6,6,0,1
9834,4,7,6,5,2,1,4,2,2,1,1,1,1,1,3,2,0,0,8,8,7,8,0,1,0,0,0,3,2,1,6,3,0,1,0,6,4,0,0,1,4,0,0,1,7,0,10,7,7,1,7,0,3,3,8,1,1,1,0,0,0,1,0,0,0,0,5,5,0,8,5,5,0,0
9837,4,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,7,7,2,6,7,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,3,3,0,4,0,1,1,8,1,1,3,0,0,0,0,0,0,0,0,0,1,-1,8,0,1,-15,0
9840,4,7,6,6,3,2,1,1,1,1,5,3,0,0,1,1,2,2,8,8,7,8,0,7,0,0,0,1,0,0,6,4,0,0,0,5,0,0,0,2,6,3,0,0,6,0,10,8,9,10,6,0,2,2,8,1,1,1,0,0,0,0,0,0,0,0,3,3,0,5,3,3,-6,0
9843,4,7,6,7,0,0,2,2,3,3,0,0,0,0,1,1,0,0,8,6,7,8,0,1,0,0,0,2,0,0,6,3,0,3,0,6,2,0,0,0,0,0,0,0,6,0,9,8,8,1,7,0,2,2,8,3,2,1,0,0,0,0,0,0,0,0,5,6,-1,8,5,6,-7,1
9849,4,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7,7,3,8,0,0,0,2,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10,7,7,0,4,0,3,3,8,1,1,1,0,0,0,0,0,0,0,0,0,3,-3,0,5,5,0,1
9852,4,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,7,7,0,6,7,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,3,3,0,2,1,1,1,8,1,1,3,0,0,0,0,0,0,0,0,1,1,0,9,1,1,-1,0
9855,4,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,1,1,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,5,5,0,3,0,1,1,8,1,1,3,0,0,0,0,0,0,0,0,0,3,-3,0,5,5,0,0
9858,4,7,6,7,0,0,1,1,3,3,0,0,0,0,2,2,0,0,8,6,7,8,0,2,0,0,0,3,0,0,6,5,0,3,0,1,2,0,0,0,0,0,0,0,4,0,9,9,11,10,6,0,1,4,8,1,1,2,0,0,0,0,0,0,0,0,5,5,0,7,5,5,0,0
9861,4,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,7,7,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,10,7,7,0,0,1,2,6,8,2,1,2,0,0,0,0,0,0,0,0,5,5,0,9,6,6,0,0
9864,4,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,6,7,5,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,10,6,6,0,1,0,2,5,8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,9,2,2,0,0
9867,4,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,5,5,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,4,0,11,5,5,0,0,1,1,6,8,2,2,1,0,0,0,0,0,0,0,0,5,5,0,9,6,7,-1,0
9870,4,1,1,5,0,0,0,0,2,11,0,0,0,0,0,0,0,0,8,8,2,5,1,8,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,11,8,8,0,0,0,4,5,8,1,1,2,0,0,0,0,0,0,0,0,0,5,-5,0,6,6,0,0
9873,4,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,7,7,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,10,7,7,0,1,3,1,1,8,1,1,1,0,0,0,0,1,0,0,0,1,1,0,8,4,4,0,0
9876,4,4,2,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1,6,5,7,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,1,5,0,0,0,2,0,10,6,6,0,2,5,1,4,8,1,1,1,0,0,0,0,0,0,0,0,1,1,0,8,3,3,0,0
9879,4,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,6,7,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,10,6,6,0,1,3,1,1,8,1,1,1,0,0,0,0,1,0,0,0,2,1,0,8,2,2,4,0
9882,4,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,7,7,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,10,6,6,0,1,3,1,3,8,1,1,1,0,0,0,0,1,0,0,0,2,1,0,8,2,2,4,0
9885,4,2,1,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,2,2,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,6,6,0,0,2,1,2,8,1,1,1,0,0,0,0,0,0,0,0,1,1,0,8,4,4,0,0
9888,4,2,1,4,0,0,1,4,0,0,0,0,0,0,0,0,0,0,8,8,1,8,9,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,3,3,0,1,1,1,1,8,1,1,1,0,0,0,0,0,0,0,0,5,5,0,9,4,4,1,0
9891,4,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,3,3,0,1,4,1,0,0,1,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,4,0,11,7,7,0,0,0,1,2,8,3,1,3,0,0,0,0,0,0,0,0,2,2,0,9,3,3,0,0
9894,4,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,6,6,0,5,7,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,0,11,2,2,0,0,0,1,3,8,2,1,1,0,0,0,0,0,0,0,0,3,3,0,10,3,3,0,0
9897,4,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,0,1,1,6,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,11,10,10,0,0,0,1,1,8,1,1,2,0,0,0,0,0,0,0,0,2,2,0,9,5,5,0,0
9900,4,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,2,2,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,10,8,8,0,1,0,1,2,8,4,1,1,0,0,0,0,1,0,0,0,7,7,0,9,7,7,2,0
9903,4,2,1,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,11,6,6,0,0,0,2,5,8,1,1,1,0,0,0,0,0,0,0,0,3,6,-2,5,6,6,0,0
9906,4,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,7,0,10,8,8,0,1,0,3,6,8,1,1,1,0,0,0,0,0,0,0,0,3,4,-1,8,5,5,0,0
9909,4,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,3,8,9,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,3,3,0,3,0,1,1,8,1,1,1,0,0,0,0,0,0,0,0,5,5,0,9,4,4,0,0
9912,4,8,3,2,6,5,3,2,1,1,1,1,1,1,1,1,3,2,8,8,7,8,0,7,0,0,0,2,1,1,1,0,0,0,0,6,4,0,0,3,6,1,0,2,7,0,10,7,7,0,2,6,4,5,8,1,1,1,0,0,0,0,0,0,0,1,6,6,0,9,6,6,0,0
9915,4,6,0,0,5,8,1,2,0,0,0,0,0,0,0,0,0,0,6,7,5,6,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,1,0,0,6,0,9,7,6,2,3,6,1,1,8,1,1,1,0,0,0,0,1,0,0,0,4,4,0,7,4,4,-1,0
9918,4,5,0,0,4,7,1,2,0,0,0,0,0,0,0,0,0,0,6,7,4,6,9,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,1,0,0,5,0,9,6,6,2,3,6,1,2,8,1,1,1,0,0,0,0,1,0,0,0,2,2,0,5,2,2,0,0
9921,4,6,0,0,6,8,1,2,0,0,0,0,0,0,0,0,0,0,6,7,5,6,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,1,0,0,5,0,9,6,6,2,3,6,1,2,8,1,1,1,0,0,0,0,1,0,0,0,2,2,0,5,2,2,0,0
9924,4,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,6,7,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,10,6,6,0,0,2,1,1,8,1,1,2,0,0,0,0,1,0,0,0,2,2,0,9,2,2,4,0
9927,4,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,6,6,0,2,4,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,11,6,6,0,0,0,1,1,8,2,1,1,0,0,0,0,1,0,0,0,3,3,0,10,4,3,0,0
9930,4,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,4,4,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,10,7,6,7,0,2,1,1,8,2,1,1,0,0,0,0,1,0,0,0,5,5,0,8,5,5,2,0
9933,4,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,6,6,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,11,6,6,0,0,0,1,2,8,2,1,1,0,0,0,0,1,0,0,0,2,2,0,10,2,2,0,0
